sequence_number,spot_mid,spot_spread,futures_mid,futures_spread,basis,spot_momentum,futures_momentum
16710000,414.375,0.25,407.85,-17.7,-6.524999999999977,-0.25,-0.14999999999997726
16715000,414.375,0.25,407.85,-17.7,-6.524999999999977,-0.25,-0.14999999999997726
16715000,414.375,0.25,407.85,-17.7,-6.524999999999977,0.0,0.0
16715000,414.375,0.25,407.85,-17.7,-6.524999999999977,0.0,0.0
16715000,414.375,0.25,407.85,-17.7,-6.524999999999977,0.0,0.0
16715000,414.375,0.25,407.85,-17.7,-6.524999999999977,0.0,0.0
16715000,414.375,0.25,407.85,-17.7,-6.524999999999977,0.0,0.0
16715000,414.375,0.25,407.85,-17.7,-6.524999999999977,0.0,0.0
16715000,414.375,0.25,407.85,-17.7,-6.524999999999977,0.0,0.0
16715000,414.375,0.25,407.85,-17.7,-6.524999999999977,0.0,0.0
16720000,414.375,0.25,407.85,-17.7,-6.524999999999977,0.0,0.0
16720000,414.375,0.25,407.85,-17.7,-6.524999999999977,0.0,0.0
16720000,414.375,0.25,407.85,-17.7,-6.524999999999977,0.0,0.0
16720000,414.375,0.25,407.85,-17.7,-6.524999999999977,0.0,0.0
16720000,414.375,0.25,407.85,-17.7,-6.524999999999977,0.0,0.0
16720000,414.375,0.25,407.85,-17.7,-6.524999999999977,0.0,0.0
16720000,414.375,0.25,407.85,-17.7,-6.524999999999977,0.0,0.0
16720000,414.375,0.25,407.85,-17.7,-6.524999999999977,0.0,0.0
16720000,414.375,0.25,407.85,-17.7,-6.524999999999977,0.0,0.0
16725000,414.375,0.25,407.85,-17.7,-6.524999999999977,0.0,0.0
16725000,414.375,0.25,407.85,-17.7,-6.524999999999977,0.0,0.0
16725000,414.375,0.25,407.85,-17.7,-6.524999999999977,0.0,0.0
16725000,414.375,0.25,407.85,-17.7,-6.524999999999977,0.0,0.0
16725000,414.375,0.25,407.85,-17.7,-6.524999999999977,0.0,0.0
16725000,414.375,0.25,407.85,-17.7,-6.524999999999977,0.0,0.0
16725000,414.375,0.25,407.85,-17.7,-6.524999999999977,0.0,0.0
16725000,414.375,0.25,407.85,-17.7,-6.524999999999977,0.0,0.0
16725000,414.375,0.25,407.85,-17.7,-6.524999999999977,0.0,0.0
16730000,414.375,0.25,407.8,-17.6,-6.574999999999989,0.0,-0.05000000000001137
16730000,414.375,0.25,407.8,-17.6,-6.574999999999989,0.0,-0.05000000000001137
16730000,414.375,0.25,407.8,-17.6,-6.574999999999989,0.0,-0.05000000000001137
16730000,414.375,0.25,407.8,-17.6,-6.574999999999989,0.0,-0.05000000000001137
16730000,414.375,0.25,407.8,-17.6,-6.574999999999989,0.0,-0.05000000000001137
16730000,414.375,0.25,407.8,-17.6,-6.574999999999989,0.0,-0.05000000000001137
16730000,414.375,0.25,407.8,-17.6,-6.574999999999989,0.0,-0.05000000000001137
16730000,414.375,0.25,407.8,-17.6,-6.574999999999989,0.0,-0.05000000000001137
16730000,414.375,0.25,407.8,-17.6,-6.574999999999989,0.0,-0.05000000000001137
16735000,414.375,0.25,407.8,-17.6,-6.574999999999989,0.0,-0.05000000000001137
16735000,414.375,0.25,407.8,-17.6,-6.574999999999989,0.0,0.0
16735000,414.375,0.25,407.8,-17.6,-6.574999999999989,0.0,0.0
16735000,414.375,0.25,407.8,-17.6,-6.574999999999989,0.0,0.0
16735000,414.375,0.25,407.8,-17.6,-6.574999999999989,0.0,0.0
16735000,414.375,0.25,407.8,-17.6,-6.574999999999989,0.0,0.0
16735000,414.375,0.25,407.8,-17.6,-6.574999999999989,0.0,0.0
16735000,414.375,0.25,407.8,-17.6,-6.574999999999989,0.0,0.0
